name,address,image,rating,description,totalscore,cantcomment
Aspen Extended Stay Suites,10431 Kenai Spur Hwy,Aspen_Extended_Stay_Suites.png,9.971804916858671,"Hotels and motels,Hotels Motels,Hotels & Motels,Hotel",9.971804916858671,1
Hampton Inn Cartersville,5600 Highway 20 SE,Hampton_Inn_Cartersville.png,9.97175633907318,"Hotels,Corporate Lodging,Lodging,Hotel",9.97175633907318,1
Big T Motel,406 S 10th St,Big_T_Motel.png,9.971110373735428,"Hotels,Hotels and motels,Lodging,Motels,Hotel",9.971110373735428,1
Microtel Inn Suites By Wyndham Caldwell,44266 Fairground Rd,Microtel_Inn_Suites_By_Wyndham_Caldwell.png,9.970682337880136,"Hotels and motels,Hotel and motel reservations,Hotel",39.88272935152054,4
Wyndham Garden Midland,3100 W Wall Street,Wyndham_Garden_Midland.png,9.969961047172546,"Hotels,Lodging,Motels,Hotel",9.969961047172546,1
Red Bud Valley Resort,369 County Road 340,Red_Bud_Valley_Resort.png,9.967911839485168,"Hotels,Resorts,Hotels and motels,Hotel and motel reservations,Wedding -consultants,Lodging,Motels,Hotel",9.967911839485168,1
Red Carpet Inn,1175 Wayne Avenue,Red_Carpet_Inn.png,9.966221898794174,"Hotels,Hotels and Lodging,Carpets and Rugs,Lodging,Motels,Hotel",9.966221898794174,1
Roseberry's Inn,7886 Main Street,Roseberry_s_Inn.png,9.964892566204073,"Hotels,Bar,Hotel,Restaurants",9.964892566204073,1
Knights Inn North Platte,501 Halligan Dr,Knights_Inn_North_Platte.png,9.959436058998108,"Hotel and motel consultants,Hotels and motels,Hotel and motel reservations,Apartment Hotels,Hotels Motels,Hotel",9.959436058998108,1
Motel Etna,317 Collier Way,Motel_Etna.png,9.951814860105516,"Hotels,Lodging,Motels,Hotel",9.951814860105516,1
Fairfield Inn Suites By Marriott Traverse City,3701 N Country Ln,Fairfield_Inn_Suites_By_Marriott_Traverse_City.png,9.949062764644625,"Hotels and motels,Hotel",9.949062764644625,1
The Cornstalk Hotel,915 Royal St,The_Cornstalk_Hotel.png,9.94041696190834,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel",9.94041696190834,1
Golden Eagle Motel,100 W 1st St,Golden_Eagle_Motel.png,9.939280897378922,"Hotels,Lodging,Motels,Hotel",9.939280897378922,1
Quality Inn,110 Jameson Dr,Quality_Inn.png,9.932977259159088,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotel",9.932977259159088,1
Quality Inn,1001 Hwy 82,Quality_Inn.png,9.90761771798134,"Hotels Motels,Hotel",9.90761771798134,1
Oak Island Inn,8101 E Oak Island Dr,Oak_Island_Inn.png,9.886238425970078,"Hotels Motels,Hotel",29.65871527791024,3
Four Winds Motel,615 E Richards St,Four_Winds_Motel.png,9.87235575914383,"Hotels,Hotels and motels,Hotel and motel reservations,Travel and Tourism,Lodging,Motels,Hotel",9.87235575914383,1
Oxford Hotel,10 Nw Minnesota Ave,Oxford_Hotel.png,9.85655928741802,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",108.4221521615982,11
Hampton Inn Suites Chincoteague-waterfront,4179 Main St,Hampton_Inn_Suites_Chincoteague-waterfront.png,9.847385797811592,"Hotels,Hotels and motels,Hotel",226.4898733496666,23
Hollander Hotel,421 4th Ave N,Hollander_Hotel.png,9.831183141469957,"Hotels,Lodging,Hotel North Downtown,Hotel",196.6236628293991,20
Hotel Emma,136 E Grayson St,Hotel_Emma.png,9.802305213414906,"Hotels and motels,Hotel and motel reservations,Hotel",1793.8218540549278,183
Pine Point Lodge,10775 Pine Point Rd,Pine_Point_Lodge.png,9.77979525923729,"Restaurant,Resorts,Hotels Motels,Hotel",9.77979525923729,1
Orchid Key Inn,1004 Duval Street,Orchid_Key_Inn.png,9.766874747350812,"Hotels,Lodging,Motels,Hotel",703.2149818092585,72
Sonesta Resort Hilton Head Island,130 Shipyard Drive,Sonesta_Resort_Hilton_Head_Island.png,9.719812104576512,"Hotels,Lodging,Hotel",369.3528599739074,38
The Grand Highland Hotel,154 S Montezuma St,The_Grand_Highland_Hotel.png,9.709927680817517,"Hotels,Hotels and motels,Hotel",106.80920448899268,11
Best Western Premier The Central Hotel Conference Center,800 E Park Dr,Best_Western_Premier_The_Central_Hotel_Conference_Center.png,9.705298155546188,"Hotels,Lodging,Hotels Motels,Hotel",48.52649077773094,5
Hampton Inn Suites Palestine,2700 S Loop 256,Hampton_Inn_Suites_Palestine.png,9.696149752140045,"Hotels,Corporate Lodging,Lodging,Hotel",242.4037438035012,25
Stone Brook Resort,1710 Fall River Rd,Stone_Brook_Resort.png,9.6960997402668,"Cottages Cabins,Hotels Motels,travel,Hotel",48.480498701334,5
Hilton Garden Inn Valley ForgeOaks,500 Cresson Blvd,Hilton_Garden_Inn_Valley_ForgeOaks.png,9.66846717596054,"Hotels and motels,Hotel",48.342335879802704,5
Best Western Plus Inn at Valley View,5050 Valley View Blvd NW,Best_Western_Plus_Inn_at_Valley_View.png,9.646287013502684,"Hotels,Travel and Tourism,Lodging,Hotels Motels,Motels,Hotel",163.9868792295456,17
Broadway Hotel,103 W Broadway,Broadway_Hotel.png,9.62150690704584,"Hotels,Hotels and motels,Hotel,Bed and breakfast, inns, etc.",38.486027628183365,4
Springhill Suites-fairbanks,575 1st Ave,Springhill_Suites-fairbanks.png,9.619682930409908,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",38.47873172163963,4
SpringHill Suites Coeur dAlene,2250 W Seltice Way,SpringHill_Suites_Coeur_dAlene.png,9.61964850872755,"Hotels,Lodging,Coeur D'alene Hotels,Motels,Hotel",38.4785940349102,4
Country Inn Suites By Radisson Phoenix Airport Az,4702 E University Dr,Country_Inn_Suites_By_Radisson_Phoenix_Airport_Az.png,9.618716813623903,"Hotels and motels,Hotel and motel reservations,Hotel",38.47486725449562,4
Cliffside Resort Suites,351 Canyon Rd,Cliffside_Resort_Suites.png,9.616320431232452,"Hotels,Resorts,Lodging,Hotels Motels,Hotel",9.616320431232452,1
Pacific Inn,426 S Beach Blvd,Pacific_Inn.png,9.608577951788902,"Hotels,Hotels and motels,Motels,Hotel",38.43431180715561,4
Hampton Inn Suites Little Rock-downtown,320 River Market Ave,Hampton_Inn_Suites_Little_Rock-downtown.png,9.608242489397526,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",38.4329699575901,4
Ballard Inn,5300 Ballard Ave Nw,Ballard_Inn.png,9.599623322486876,"Hotels and motels,Hotel",38.39849328994751,4
Hampton Inn & Suites By Hilton Miami/Brickell-Downtown,50 SW 12th St,Hampton_Inn___Suites_By_Hilton_Miami_Brickell-Downtown.png,9.57048499584198,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",239.2621248960495,25
Hampton Inn Hampton-newport News,3101 Coliseum Dr,Hampton_Inn_Hampton-newport_News.png,9.568986696004869,"Hotels,Hotels and motels,Corporate Lodging,News dealers,Lodging,Hotel",47.84493348002434,5
Best Western Plus Lacey Inn Suites,8326 Quinault Dr NE,Best_Western_Plus_Lacey_Inn_Suites.png,9.545687858547485,"Hotels,Hotels and motels,Travel and Tourism,Hotel and motel mgmt.,Lodging,Hotels Motels,Motels,Hotel",66.81981500983238,7
Drury Inn Suites Colorado Springs Near The Air Force Academy,1170 Interquest Pkwy,Drury_Inn_Suites_Colorado_Springs_Near_The_Air_Force_Academy.png,9.519296722976785,"Hotels and motels,Hotel and motel reservations,Hotel",180.8666377365589,19
Aloft Philadelphia Airport,4301 Island Ave,Aloft_Philadelphia_Airport.png,9.49725585182508,"Hotels and motels,Airports,Hotel",28.491767555475235,3
Hotel Grand Aston La Habana,"Avenida Malecón Entre 1Era Y Calle D, La Habana 10400 Cuba",hotel-grand-aston-la.jpg,9.49682734409968,"Servicios de la propiedad
Aparcamiento gratuito
Wifi
Gimnasio / Sala de entrenamiento
Piscina
Desayuno gratuito
Animación nocturna
Canales de televisión infantiles
Tronas disponibles
Servicios de habitación
Albornoces
Aire acondicionado
Mesa de escritorio
Servicio de limpieza
Cafetera/tetera
TV por cable o satélite
Camas extragrandes
Ducha a ras de suelo
Tipos de habitación
Vistas al mar
Vistas a la ciudad
Vistas a la piscina
Habitaciones de no fumadores
Suites",28.49048203229904,3
Hotel Finial,1604 Quintard Ave,Hotel_Finial.png,9.49682143330574,"Hotels,Lodging,Restaurants,Hotel",28.49046429991722,3
Comfort Inn & Suites,829 Ocean Shore Blvd N W,Comfort_Inn___Suites.png,9.49582221110662,"Hotels Motels,Hotel",28.48746663331985,3
Audrey's Motel,1211 State St,Audrey_s_Motel.png,9.494098593791326,"Hotels,Hotels and motels,Hotel",28.482295781373978,3
Best Western Plus Columbia North East,7525 Two Notch Rd,Best_Western_Plus_Columbia_North_East.png,9.493969798088074,"Hotels,Lodging,Hotels Motels,Hotel",28.48190939426422,3
Eldorado Suites Hotel,55 Ok St,Eldorado_Suites_Hotel.png,9.493966966867449,"Hotels,Hotels and motels,Lodging,Motels,Hotel",56.96380180120468,6
Black Bear Cove Resort,5842 Highway 30,Black_Bear_Cove_Resort.png,9.493724077939987,"Hotels,Campgrounds,Hotel",56.96234446763992,6
Comfort Inn Suites,201 W Fox Farm Rd,Comfort_Inn_Suites.png,9.493723779916763,"Hotels,Travel and Tourism,Lodging,Motels,Hotel",28.48117133975029,3
Aloft Louisville Downtown,102 W Main St,Aloft_Louisville_Downtown.png,9.492936352888742,"Hotels,Hotels and motels,American restaurants,Lodging,Hotel,Restaurants",28.47880905866623,3
Fairfield Inn by Marriott Port Huron,1635 Yeager Street,Fairfield_Inn_by_Marriott_Port_Huron.png,9.492433041334152,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Hotel",28.477299124002457,3
Sonestaes Suites Charlotte,7925 Forest Pine Dr,Sonestaes_Suites_Charlotte.png,9.492408752441406,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel",28.47722625732422,3
Hilton Garden Inn-akron,1307 E Market St,Hilton_Garden_Inn-akron.png,9.49047468105952,"Hotels,Hotels and motels,Lodging,Hotel",28.47142404317856,3
Best Western Old Colony Inn,1101 N Washington St,Best_Western_Old_Colony_Inn.png,9.489056090513865,"Hotels,Hotel",28.467168271541595,3
Best Western Clermont,4004 Williams Drive,Best_Western_Clermont.png,9.488220433394114,"Hotels,Lodging,Hotel",28.464661300182343,3
Courtyard Lexington North,775 Newtown Ct,Courtyard_Lexington_North.png,9.488182162245115,"Budget Hotels,Corporate Lodging,Meeting Facilities,Lodging,Luxury Hotels,Motels,Hotels,Travel,Family-Friendly Hotels,Boutique Hotels,Tourist Hotels,Hotels And Motels,Hotels & Motels,Hotel",56.92909297347069,6
Pantai Inn,1003 Coast Blvd,Pantai_Inn.png,9.486430404086908,"Travel,Hotels and motels,Resort,Hotels Motels,Hotel",227.67432969808576,24
Comfort Inn Suites-lynchburg,15001 Wards Rd,Comfort_Inn_Suites-lynchburg.png,9.484695265690483,"Hotels and motels,Hotel",28.454085797071457,3
Hilton Garden Inn Columbus Dublin,500 Metro Pl N,Hilton_Garden_Inn_Columbus_Dublin.png,9.484513819217682,"Hotels,Lodging,Hotel",28.45354145765305,3
Beachcomber By The Sea,17101 Front Beach Road,Beachcomber_By_The_Sea.png,9.484017511208853,"Hotels,Hotel",28.45205253362656,3
Hilton Garden Inn Clovis,520 W Shaw Ave,Hilton_Garden_Inn_Clovis.png,9.478264172871908,"Hotels,Lodging,Hotel",28.434792518615723,3
Hampton Inn Selma/smithfield I-95,1695 Outlet Center Dr,Hampton_Inn_Selma_smithfield_I-95.png,9.47799644867579,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",28.43398934602737,3
Sleep Inn Suites-marshall,1300 Nwakama St,Sleep_Inn_Suites-marshall.png,9.47738833228747,"Hotels and motels,Hotel",28.43216499686241,3
Hotel Sorrento,900 Madison Street,Hotel_Sorrento.png,9.47412686820688,"Hotels,Corporate Lodging,Lodging,Hotel,Restaurants",274.7496791779995,29
Margaritaville Resort Gatlinburg,539 Parkway,Margaritaville_Resort_Gatlinburg.png,9.46884673833847,"Hotels,Hotels and motels,Resorts,Lodging,Hotels Motels,Hotel",28.40654021501541,3
Holiday Inn Express & Suites Hamburg,3565 Commerce Pl,Holiday_Inn_Express___Suites_Hamburg.png,9.467924455801644,"Resorts,Budget Hotels,Corporate Lodging,Lodging,Family-friendly Hotels,Hotels,Weekend Getaway Hotels,Tourist Hotels,Hotel and Meeting Room,Hotels Motels,Hotel,Beach Hotels,Business Hotels",28.403773367404938,3
Conrad Chicago,101 E Erie St,Conrad_Chicago.png,9.461314549115864,"Hotels,Hotels and motels,Resorts,Lodging,Motels,Hotel",700.1372766345739,74
Fairfield Inn Tuscaloosa,4101 Courtney Dr,Fairfield_Inn_Tuscaloosa.png,9.453019867340725,"Hotels,Corporate Lodging,Lodging,Hotels Motels,Hotel",28.35905960202217,3
Homewood Suites by Hilton RaleighDurham APResearch Triangle,4603 Central Park Dr,Homewood_Suites_by_Hilton_RaleighDurham_APResearch_Triangle.png,9.430808633565904,"Hotels and motels,Airports,Hotel",75.44646906852722,8
Hotel Red,1501 Monroe St,Hotel_Red.png,9.425810497254131,"Hotels,Hotels and motels,Hotel and motel reservations,American restaurants,Lodging,Hotels Motels,Motels,Hotel,Restaurants",75.40648397803307,8
The Modern Hotel and Bar,1314 W Grove St,The_Modern_Hotel_and_Bar.png,9.39668687582016,"Bars Clubs,Hotels,Bar,Hotel Bar,Hotels Motels,Hotel,Restaurants",46.9834343791008,5
The London West Hollywood,1020 N San Vicente Blvd,The_London_West_Hollywood.png,9.393456780910492,"Hotels,Boutique Hotels,Hotels and motels,Hotel and motel reservations,Resorts,Hotel",46.96728390455246,5
Oxford Suites Redding,1967 Hilltop Dr,Oxford_Suites_Redding.png,9.388421350717543,"Hotels,Family-Friendly Hotels,Budget Hotels,Hotel and Gym / Fitness Center,Tourist Hotels,Corporate Lodging,Lodging,Hotels-Apartment,Hotels & Motels,Hotel,Gym / Fitness Center,Business Hotels",46.94210675358772,5
Best Western Plus Concordville Hotel,675 Conchester Hwy,Best_Western_Plus_Concordville_Hotel.png,9.38100557923317,"Hotel and Conference Room,Hotels Motels,Hotel",46.90502789616585,5
Outrigger Reef Waikiki Beach Resort,2169 Kalia Rd,Outrigger_Reef_Waikiki_Beach_Resort.png,9.376722359657288,"Family-Friendly Hotels,Resort,Hotels and motels,Resorts,Budget Hotels,Tourist Hotels,Lodging,Hotels Motels,Hotel,Business Hotels",46.88361179828644,5
Hilton Garden Inn-pigeon Forge,2481 Teaster Ln,Hilton_Garden_Inn-pigeon_Forge.png,9.3701067507267,"Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotel",46.8505337536335,5
SpringHill Suites San Diego Downtown/Bayfront,900 Bayfront Ct,SpringHill_Suites_San_Diego_Downtown_Bayfront.png,9.36159523611977,"Convention & Meeting Facilities & Services,Hotels,Hotel",196.5934999585152,21
Best Western Plus Mid Nebraska Inn Suites,224 2nd Ave S,Best_Western_Plus_Mid_Nebraska_Inn_Suites.png,9.351177716255188,"Hotel and motel consultants,Hotels and motels,Hotel and motel mgmt.,Lodging,Hotels Motels,Motels,Hotel",46.75588858127594,5
Fairfield Inn Suites North Platte,319 W South River Rd,Fairfield_Inn_Suites_North_Platte.png,9.346352223839078,"Hotels,Corporate Lodging,Lodging,Hotel",65.42446556687355,7
Hampton Inn Suites Jackson,150 Campbell Oaks Dr,Hampton_Inn_Suites_Jackson.png,9.34578923029559,"Hotels,Corporate Lodging,Lodging,Hotel",130.84104922413826,14
Drury Inn & Suites New Orleans,820 Poydras Street,Drury_Inn___Suites_New_Orleans.png,9.336320661234131,"Hotels,Lodging,Motels,Hotel",1232.3943272829056,132
Courtyard by Marriott Philadelphia Downtown,21 North Juniper Street,Courtyard_by_Marriott_Philadelphia_Downtown.png,9.331785349175334,"Hotels,Hotel & Motel Reservations,Accommodation Reservations,Accommodations & Lodging,Hotels Motels,Hotel Representatives,Hotel",149.30856558680534,16
Best Western Plus Abbey Inn,1129 S Bluff St,Best_Western_Plus_Abbey_Inn.png,9.31987520078054,"Hotels Motels,Hotel",484.633510440588,52
Best Western Plus ArlingtonMarysville,3721 172nd St,Best_Western_Plus_ArlingtonMarysville.png,9.308795874769038,"Hotels Motels,Hotel",102.3967546224594,11
Courtyard by Marriott Orlando Downtown,730 N Magnolia Ave,Courtyard_by_Marriott_Orlando_Downtown.png,9.297056008989994,"Hotels,Corporate Lodging,Lodging,Motels,Hotel",241.72345623373985,26
Vagabond Hotel Miami,7301 Biscayne Blvd,Vagabond_Hotel_Miami.png,9.27807472881518,"Hotels and motels,Motel,Hotel",176.2834198474884,19
The St. Regis San Francisco,125 3rd Street,The_St._Regis_San_Francisco.png,9.266260713338852,"Hotels,Wedding Sites,Lodging,Hotels Motels,Luxury Hotels,Hotel",416.98173210024834,45
Grand Hyatt-Tampa Bay,2900 Bayport Dr,Grand_Hyatt-Tampa_Bay.png,9.261448734081709,"Hotels,Family-Friendly Hotels,Budget Hotels,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels Motels,Restaurants,Hotel,Business Hotels",120.3988335430622,13
One South Lumina,1 S Lumina Ave,One_South_Lumina.png,9.24738909304142,"Hotels Motels,Hotels & Motels,Hotel",18.49477818608284,2
Comfort Inn & Suites Seattle,13700 Aurora Ave N,Comfort_Inn___Suites_Seattle.png,9.247366517782211,"Hotels and motels,Hotel and motel reservations,Hotel",18.494733035564423,2
Best Western Plus Downtown Tulsa/Route 66 Hotel,707 S Houston,Best_Western_Plus_Downtown_Tulsa_Route_66_Hotel.png,9.24711848795414,"Hotel Downtown Tulsa,Hotels Motels,Hotel",18.49423697590828,2
Courtyard By Marriott Gaithersburg Washingtonian Center,204 Boardwalk Pl,Courtyard_By_Marriott_Gaithersburg_Washingtonian_Center.png,9.247107610106468,"Hotels,Convention services and facilities,Hotels and motels,Hotel and motel reservations,Hotel,Convention information bureaus",18.494215220212936,2
The Eleven Inn,504 S Main St,The_Eleven_Inn.png,9.247066855430605,"Lodging,Hotels Motels,Motels,Hotel",18.49413371086121,2
Rittenhouse Motor Lodge,23054 Lankford Hwy,Rittenhouse_Motor_Lodge.png,9.247002333402634,"Hotels,Motel,Lodging,Motels,Hotel",18.494004666805267,2
Hampton Inn-macomb,1639 E Jackson St,Hampton_Inn-macomb.png,9.246921345591543,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel and Hotel Pool,Hotel,Hotel Pool",18.49384269118309,2
Worldmark Estes Park,701 Riverside Dr,Worldmark_Estes_Park.png,9.246875002980232,"Hotels,Hotels and motels,Resorts,Lodging,Hotels Motels,Hotel",18.493750005960464,2
Eagle's Nest Resort,5108 Poplar Ave,Eagle_s_Nest_Resort.png,9.246640831232073,"Resorts,Cottages Cabins,Hotels Motels,Hotel",18.493281662464145,2
Ludlow's Island Resort,8166 Ludlow Rd,Ludlow_s_Island_Resort.png,9.246530190110208,"Hotels and motels,Hotel and motel reservations,Resorts,Hotel",18.493060380220413,2
Hampton Inn & Suites Ashland,2055 East Main Street,Hampton_Inn___Suites_Ashland.png,9.246209517121317,"Hotels Motels,Hotel",18.49241903424263,2
Best Western Inn & Suites,3326 Cassopolis St,Best_Western_Inn___Suites.png,9.24613717198372,"Hotels,Lodging,Hotels Motels,Hotel",18.49227434396744,2
Hotel Dylan,320 Maverick Rd,Hotel_Dylan.png,9.245791167020798,"Hotels Motels,Hotel",18.491582334041595,2
SpringHill Suites Indianapolis Downtown,601 W Washington St,SpringHill_Suites_Indianapolis_Downtown.png,9.245535239577292,"Hotels,Lodging,Motels,Hotel",18.491070479154587,2
Grand Imperial Hotel,1219 Greene St,Grand_Imperial_Hotel.png,9.245518997311592,"Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel,Restaurants",18.491037994623184,2
Residence Inn Phoenix North Happy Valley,2035 W Whispering Wind Dr,Residence_Inn_Phoenix_North_Happy_Valley.png,9.245499700307846,"Hotels,Hotels Motels,Hotel Deer Valley,Motels,Hotel",18.49099940061569,2
Best Florida Resort,4628 N Ocean Dr,Best_Florida_Resort.png,9.245439499616625,"Hotels and motels,Resorts,Hotel",18.49087899923325,2
Rancho Valencia Resort Spa,5921 Valencia Cir,Rancho_Valencia_Resort_Spa.png,9.245425939559937,"Hotels,Hotels and motels,Hotel and motel reservations,Resorts,Resort,Spa,Hotel",18.49085187911988,2
Sunshine Motel,1602 Tamiami Trl S,Sunshine_Motel.png,9.245249062776566,"Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel",18.49049812555313,2
Hampton Inn Suites DetroitCanton,1950 N Haggerty Rd,Hampton_Inn_Suites_DetroitCanton.png,9.24508235603571,"Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel",73.96065884828568,8
Fairfield Inn by Marriott Huntsville,1385 Enterprise Way,Fairfield_Inn_by_Marriott_Huntsville.png,9.244567148387432,"Hotels Motels,Hotel",36.97826859354973,4
Staybridge Suites Indianapolis-carmel,10675 N Pennsylvania St,Staybridge_Suites_Indianapolis-carmel.png,9.244509145617483,"Hotels,Hotels and motels,Conference Room,Meeting Room,Hotel",18.48901829123497,2
Best Western Plus River Escape Inn Suites,248 Wbi Dr,Best_Western_Plus_River_Escape_Inn_Suites.png,9.244216188788414,"Hotels,Lodging,Hotel",18.488432377576828,2
Residence Inn Lexington South Hamburg Place,2688 Pink Pigeon Pkwy,Residence_Inn_Lexington_South_Hamburg_Place.png,9.243982762098312,"Hotels,Hotel",18.487965524196625,2
